,year,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
1035,1885,286.7648436,284.7860233,286.8133235,286.686611,287.1519082,286.2963525,284.9750878,287.82693,286.296959,286.5425155,286.6578089,285.9071453,285.4459598,286.0323015,286.3844773,286.9339038,286.4095154
1036,1886,286.7580001,284.6817618,286.8733739,286.8953329,287.3125099,286.1206604,285.1080875,287.94403,286.5602932,286.5308432,286.8120455,286.2782667,285.4808856,286.2322971,286.5082238,286.9690116,286.4474182
1037,1887,286.8019543,284.5968166,287.0148527,286.8714006,287.3503501,286.1206748,285.089819,288.13824,286.6238504,286.5390748,286.7731279,286.1697891,285.6571451,286.1836358,286.6398648,287.1461899,286.4905701
1038,1888,286.7282722,284.8485799,287.0373561,286.6118992,287.4826631,286.2613306,285.1745043,288.20212,286.458073,286.6265552,286.8104682,286.0712384,285.7029306,286.2740295,286.7283603,287.1922141,286.4570618
1039,1889,286.7418417,284.8705028,286.9918509,286.6715823,287.4455354,286.1990593,285.02235,287.99915,286.5318481,286.7114351,286.8083852,286.1418274,285.4425583,286.2533182,286.6414872,286.9304845,286.5413208
1040,1890,286.7188756,284.9271568,287.0735026,286.9696335,287.4105879,286.3547972,285.0760693,287.88834,286.482367,286.632037,286.815752,286.1182432,285.5833764,286.4342048,286.7305069,287.0720367,286.4640503
1041,1891,286.7677003,284.9642254,287.0933214,286.981471,287.3688467,286.3353995,285.1240573,287.91446,286.5011172,286.648973,286.9695345,286.0165559,285.7890292,286.4783731,286.7121441,287.2787615,286.3804626
1042,1892,286.8677406,284.7598114,287.2223153,286.8634558,287.396582,286.4532043,285.2309602,288.16122,286.5396488,286.7126632,286.9566119,286.0369228,285.7047637,286.2612274,286.8292052,287.1940567,286.4856873
1043,1893,286.7832414,284.7971279,287.1836429,286.6514094,287.5448849,286.2986983,285.1491904,288.19666,286.6031024,286.8093317,286.9372729,286.1108429,285.7407506,286.3324368,286.9703599,287.2302312,286.4797974
1044,1894,286.8679676,285.0100524,287.1508601,286.9148153,287.5723848,286.0691371,285.1214668,287.9423,286.4310991,286.7291858,286.9920359,286.2001347,285.7500917,286.5176553,286.7666143,287.239621,286.5034485
1045,1895,286.823365,285.0515959,287.2342902,286.9962709,287.6324848,286.2098264,285.1476196,287.94476,286.5607956,286.7542234,287.1231847,286.1015026,285.6893114,286.5678742,286.8073559,287.1785239,286.5160217
1046,1896,286.8294386,284.8939932,287.1705532,287.0098613,287.5086174,286.2872863,285.1425812,288.02017,286.5756024,286.7628723,287.1223183,286.0255849,285.695996,286.4548633,286.8250328,287.1852434,286.6766357
1047,1897,286.8926698,284.9694738,287.2773522,286.6910067,287.5798376,286.0145809,285.1153341,288.25095,286.5578285,286.6696971,287.0139102,286.0537328,285.734826,286.4377158,286.6477171,287.2242758,286.5924377
1048,1898,286.9678121,285.080096,287.2237699,286.7272577,287.557054,286.1756251,285.0906096,288.33728,286.6808076,286.6940247,287.0181896,286.1170995,285.7718642,286.3809397,286.9104508,287.261507,286.5922241
1049,1899,286.8913947,285.0138115,287.252382,286.8855244,287.5383087,286.2874552,285.0960274,288.19745,286.8129599,286.764554,286.944563,286.0230415,285.7506656,286.4527124,286.780778,287.240198,286.5476379
1050,1900,286.8178606,284.9919469,287.248473,286.9273498,287.5362759,286.1018674,285.1918666,288.1268,286.6543787,286.6890614,286.80567,285.9433489,285.7701341,286.6550492,286.9244728,287.2597679,286.580719
1051,1901,286.9001486,285.1743748,287.2751951,287.0089246,287.6705615,286.1919084,285.2016583,288.29315,286.686753,286.6910594,287.0592607,286.0157624,285.7749855,286.6276041,286.7260786,287.2646446,286.6268921
1052,1902,286.893231,285.1014196,287.1346397,286.8453682,287.5951055,286.2505867,285.4053424,288.44687,286.5999423,286.7507135,287.0040581,286.224522,285.8193406,286.4233445,286.799062,287.3092309,286.3542175
1053,1903,286.8417842,284.4161719,287.0705608,286.7876693,287.349369,286.4045256,285.2700624,287.97412,286.5024757,286.3352815,286.7680409,286.0411144,285.7392568,286.292832,286.691709,287.2287297,286.4387512
1054,1904,286.7305384,284.4412097,287.1022685,286.9381121,287.422987,286.1265734,285.3111959,288.04767,286.5065166,286.4436857,286.9874713,286.0228317,285.8589394,286.348133,286.7568105,287.3490361,286.4620361
1055,1905,286.8683257,284.7434841,287.0859112,286.7594146,287.4581019,286.190296,285.3999769,288.10217,286.5374269,286.5738739,287.0733639,285.8245451,285.7355335,286.4391735,286.8075703,287.2249869,286.4996033
1056,1906,286.8674386,284.6979727,287.1979981,286.7706545,287.4492101,286.206216,285.3716397,288.14233,286.4211548,286.6721913,286.937235,285.8795655,285.7885725,286.4999846,286.5876822,287.2783025,286.5085144
1057,1907,286.86738,284.735891,287.2364675,286.8916635,287.5316186,286.0478002,285.4104318,288.26587,286.5101211,286.6851444,286.7893307,286.0571381,285.7461536,286.4393864,286.7106179,287.2356624,286.6132202
1058,1908,287.0002928,284.9452659,287.3698227,286.9696066,287.5521787,286.1270501,285.3736863,288.2365,286.6287359,286.8961854,287.0112864,286.1299842,285.667578,286.6151676,286.8255989,287.1566772,286.541748
1059,1909,286.8490063,285.1670832,287.3000386,286.987219,287.5644727,286.3184439,285.3551943,288.11063,286.6370262,286.8984249,287.0683438,286.1729867,285.6583976,286.1272267,286.7483858,287.1474489,286.6164246
1060,1910,286.8543921,285.0331429,287.2887803,286.7671857,287.6197277,286.2611938,285.3143316,288.1665,286.7560635,286.8106721,287.0870468,286.1135619,285.786879,285.8625085,286.8706286,287.2766,286.6012878
1061,1911,286.8982653,284.8688579,287.1486741,286.7489597,287.6457473,286.371103,285.4619071,288.41632,286.9906459,286.736582,286.9479569,286.0870297,285.8237914,286.1609143,286.9237317,287.3137049,286.5021973
1062,1912,286.9226471,284.8942237,287.1691671,287.012042,287.5695155,286.4277766,285.3482856,288.45435,286.7091559,286.7498876,286.9000342,286.1201657,285.583564,286.2313363,286.7089879,287.0722253,286.4375916
1063,1913,286.8602554,284.8738854,287.1735805,287.1044158,287.5400891,286.4922136,285.327815,288.01175,286.3885003,286.7849406,286.895311,286.3096935,285.561284,286.1652533,286.8467941,287.0498291,286.3954468
1064,1914,286.8484889,284.9890862,287.1752104,286.7970516,287.5273612,286.4274137,285.3795835,288.0477,286.5723109,286.8363643,286.8990101,286.2946047,285.6117869,286.3585456,286.805301,287.1005953,286.5498047
1065,1915,286.8081467,284.9902537,287.1796645,286.7701654,287.5480035,286.1799348,285.4058638,288.32108,286.7151958,286.8267437,286.9380207,286.1340728,285.4997416,286.1707889,286.7983544,286.9879659,286.5327454
1066,1916,286.870321,285.1299233,287.3239134,286.9829526,287.5761132,286.1881078,285.2781128,288.52588,286.7426453,286.8248577,286.8123488,286.348876,285.5875926,285.3849184,286.6856767,287.0762748,286.5435486
